label!,Test,Fault,Model,System,Software,Data,Qual,Design,Method,Network,Approach,Defect,Can,Develop,Perform,Reli,Algorithm,Detect,Propos,Bas,Using,Service,Analysi,Code,Used,Proces,Use,Tool,Detec,Result,Web,Differ,Fail,High,Predict,Applic,New,Pap,Effect,Inform,Time,Pow,Program,Comput,Show,Also,Techniqu,Metric,Numb,Control
no,0,3,0,2,7,0,0,0,3,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,3,3,8,1,1,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,2,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1
no,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,5,0,2,4,6,1,0,0,0,0,2,6,0,0,0,2,0,0,0,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
no,3,1,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
no,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
no,1,0,1,2,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,2,0,0,2,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0
no,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,2,0,1,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
no,0,2,0,3,12,0,0,0,2,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0
no,0,0,0,3,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
no,0,2,0,2,2,0,0,1,0,1,1,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
no,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1
no,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,2,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
no,7,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
no,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
no,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
no,0,0,2,1,4,0,3,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
no,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0
no,0,4,0,0,10,1,0,1,3,0,0,0,2,0,0,3,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
no,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0
no,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,3,0,9,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,1,1,0,0,1,0,0,12,0,1,3,0,0,1,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
no,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
no,10,1,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
no,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
no,0,0,1,0,6,0,1,2,0,0,2,0,1,2,0,1,0,2,3,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
no,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0
no,1,0,0,1,0,0,6,0,1,0,1,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
no,0,0,3,0,3,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
no,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,6,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
no,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
no,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0
no,0,6,0,2,0,0,0,0,1,3,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,2,3,0,0,0,0,0,0,0,0
no,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
no,0,0,0,1,5,0,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2
no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,0
no,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,4,0,0,2,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
no,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,1,0,0,0,0
no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
no,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
no,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0
no,0,1,0,3,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2
no,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
no,8,7,1,0,1,6,0,0,4,0,1,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0
no,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
no,0,2,0,3,2,0,0,0,0,0,0,0,5,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0
no,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
no,0,0,0,0,1,0,0,0,4,0,0,2,1,1,0,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
no,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
no,0,0,2,6,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,1,2,0,1,1,0,5,0,1,0,1,0,0,0,1,1,1,0,3,0,0,0,1,0,2,0,0,0,0
no,0,0,1,6,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no,0,4,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,2,0,1,0,2,0,0,1,0,1,0,0,11,1,0,0,0,0,0
no,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,4
no,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0
no,0,0,3,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,0,2,0
no,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0
no,15,0,0,0,4,0,2,5,0,0,1,1,1,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0
no,2,0,4,0,6,1,1,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
no,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,4,1,2,0,1,2,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
no,3,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
no,11,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
no,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0
no,0,0,1,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,5
no,0,5,0,0,1,3,2,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,5,0,2,0
no,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,1,0,0,2,3,1,1,0,2,0,1,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
no,0,0,1,0,3,0,7,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
no,1,1,4,3,10,0,2,0,0,0,1,0,1,2,1,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
no,0,3,0,2,3,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,1,0,2,0,2,0,1,2,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0
no,0,0,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
no,3,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
no,1,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
no,11,1,5,2,0,0,0,1,0,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0
no,10,0,4,3,3,0,0,0,1,0,1,0,2,1,0,0,0,0,2,2,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
no,2,0,0,0,2,0,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
no,1,5,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
no,0,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
no,0,0,1,0,4,0,2,0,1,6,0,0,3,13,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
no,0,0,7,2,2,0,1,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,2,0,0,0
no,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
no,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
no,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
no,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0
no,0,0,0,1,1,1,1,2,3,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
no,0,0,2,0,2,0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
no,0,0,0,0,3,3,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
no,6,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
no,0,0,3,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,12,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,7,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
no,0,0,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
no,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
no,0,1,0,2,2,0,0,2,0,0,2,0,0,0,1,1,1,0,0,3,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
no,2,5,0,2,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
no,0,2,0,2,1,0,0,1,1,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0
no,0,0,6,1,6,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
no,0,0,4,2,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
no,6,6,0,3,5,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
no,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
no,0,0,4,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,5,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
no,1,0,0,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,3,0,1,0,0,5,0,1,0,2,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0
no,0,0,0,6,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
no,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
no,9,0,3,0,5,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
no,0,0,0,0,2,0,1,0,0,0,1,0,1,0,2,0,0,1,2,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,3,0,0,2,0
no,0,9,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
no,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
no,0,2,0,3,0,0,0,2,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
no,0,2,1,1,0,2,0,0,1,0,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,5,1,0,0,0,2,0,0,1,1,0,0,1,0,0
no,0,0,1,1,3,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
no,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
no,2,1,0,1,2,0,0,1,0,0,1,0,1,2,0,0,3,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
no,0,1,0,0,1,0,2,0,5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
no,0,0,2,0,1,1,1,0,3,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
no,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no,0,0,6,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
